Start_Node	End_Node	Travel_Time
32623	32622	0.103538
32623	32624	0.383138
32624	32623	0.383138
32624	32660	0.235846
32625	32626	0.346077
32625	32644	0.210585
32625	32645	0.093971
32625	32649	0.088801
32626	32625	0.346077
32626	32655	0.092354
32627	32560	0.867748
32627	32577	0.396216
32627	32629	0.098077
32627	32652	0.079650
32628	765	0.618392
32628	32629	0.184975
32628	32651	0.100231
32629	32627	0.098080
32629	32628	0.184970
32630	32631	0.187646
32630	32640	0.099538
32631	32630	0.187646
32631	32647	0.054723
32632	32577	0.112862
32632	32633	0.104385
32633	765	0.499754
32633	32632	0.104385
32633	32641	0.195815
32634	32635	0.157523
32634	32636	0.132892
32634	32639	0.089646
32635	32634	0.157523
32635	32640	0.084323
32636	32634	0.132892
32636	32637	0.119185
32637	32636	0.119185
32637	32642	0.103462
32638	32583	0.025031
32638	32639	0.175954
32639	32634	0.089646
32639	32638	0.175954
32640	32630	0.099538
32640	32635	0.084323
32641	32633	0.195815
32641	32642	0.075092
32642	32637	0.103462
32642	32641	0.075092
32643	32644	0.095831
32643	32647	0.037015
32644	32625	0.210585
32644	32643	0.095831
32645	32625	0.093969
32645	32646	0.098110
32646	32645	0.098108
32646	32650	0.097402
32647	32631	0.054723
32647	32643	0.037015
32648	32579	0.087831
32648	32649	0.087510
32649	32625	0.088802
32649	32648	0.087508
32650	32646	0.097400
32650	32651	0.095633
32651	32628	0.100233
32651	32650	0.095631
32652	32621	0.099543
32652	32627	0.079647
32653	32581	0.252754
32653	32654	0.066554
32654	32617	0.117938
32654	32653	0.066554
32655	32626	0.092354
32655	32656	0.315492
32656	766	0.578308
32656	32655	0.315492
32656	32657	0.190523
32657	32569	0.213538
32657	32656	0.190523
32658	32572	0.082231
32658	32620	0.035985
32659	32618	0.273431
32659	32619	0.746415
32659	32661	0.080108
32660	32624	0.235846
32660	32661	0.149554
32661	32659	0.080108
32661	32660	0.149554
32662	32562	0.640148
32662	32663	0.452229
32663	32562	0.347343
32663	32665	0.176449
32663	53448	0.861137
32664	32454	0.791360
32665	29864	1.363092
32665	32663	0.176449
32665	32664	0.399586
32666	29864	0.154526
32666	32667	0.703562
32667	32666	0.703562
32667	32676	0.084806
32668	32669	0.144639
32668	32675	0.099063
32669	32668	0.144402
32669	32673	0.121932
32670	32466	0.263943
32670	32673	0.105562
32671	29890	0.067903
32671	32672	0.110297
32672	32465	0.128863
32672	32671	0.110297
32673	32669	0.121732
32673	32670	0.105735
32674	2465	0.792485
32674	32675	0.247746
32674	32677	0.111350
32675	32668	0.099226
32675	32674	0.247340
32676	2466	1.099523
32676	32667	0.084806
32676	32677	0.111054
32677	32674	0.111397
32677	32676	0.111007
32678	32679	0.149376
32678	32731	0.108261
32679	32678	0.149392
32679	32698	0.196053
32679	32703	0.192020
32680	32681	0.108155
32680	32700	0.135723
32681	32680	0.108154
32681	32719	0.135847
32682	32683	0.938277
32682	32684	0.857969
32682	54923	0.555400
32683	772	1.371231
32683	32682	0.938277
32683	32707	0.323113
32684	774	1.160077
32684	32682	0.857969
32684	32704	0.281539
32685	29557	0.766662
32685	51821	0.987123
32685	54923	0.003030
32686	29524	0.140004
32686	32458	0.689366
32686	32698	0.431702
32687	32688	0.314392
32687	32703	0.095831
32687	51194	0.105662
32688	773	0.658823
32688	32687	0.314385
32688	32704	0.088232
32689	32690	0.092769
32689	32696	0.054446
32690	32689	0.092769
32690	32695	0.037462
32691	32692	0.105185
32691	32694	0.095354
32692	32691	0.105185
32692	32693	0.061662
32693	32573	0.167492
32693	32692	0.061662
32694	32691	0.095354
32694	32695	0.101631
32695	32690	0.037462
32695	32694	0.101631
32696	32458	0.120123
32696	32689	0.054446
32697	760	0.757523
32697	32576	0.150868
32697	32698	0.494472
32698	32679	0.196079
32698	32686	0.431687
32698	32697	0.494462
32699	32700	0.246785
32699	32702	0.115431
32700	761	0.532362
32700	32680	0.135724
32700	32699	0.246785
32701	32576	0.055246
32701	32702	0.201338
32702	32699	0.115431
32702	32701	0.201338
32703	32679	0.192016
32703	32687	0.095833
32703	51201	0.134862
32704	32684	0.281541
32704	32688	0.088231
32705	32566	0.170503
32705	32708	0.231618
32705	32735	0.025646
32705	51642	0.026308
32706	32708	0.335263
32706	32715	0.073717
32706	54283	0.186420
32707	773	0.739477
32707	32683	0.323109
32707	54284	0.386533
32708	768	0.541962
32708	32705	0.231649
32708	32706	0.335227
32709	32710	0.106508
32709	32721	0.106615
32710	32561	0.109277
32710	32709	0.106508
32711	32712	0.094094
32711	32723	0.096446
32712	32711	0.094092
32712	32732	0.049801
32713	32714	0.095892
32713	32734	0.095815
32714	32713	0.095892
32714	32730	0.095815
32715	32561	0.632818
32715	32706	0.073721
32715	32731	0.278079
32716	32570	0.192800
32716	32722	0.095909
32717	32570	0.103323
32717	32718	0.106508
32718	32717	0.106508
32718	32720	0.106508
32719	762	1.393292
32719	32570	0.135713
32719	32681	0.135846
32720	32718	0.106508
32720	32721	0.106508
32721	32709	0.106615
32721	32720	0.106508
32722	32716	0.095908
32722	32723	0.096970
32723	767	0.451592
32723	32711	0.096448
32723	32722	0.096969
32724	32725	0.106185
32724	32727	0.107677
32725	32724	0.106185
32725	32728	0.106508
32726	32571	0.190862
32726	32730	0.192292
32727	32561	0.105446
32727	32724	0.107677
32728	32725	0.106508
32728	32729	0.106615
32729	32571	0.114046
32729	32728	0.106615
32730	32714	0.095815
32730	32726	0.192292
32731	32678	0.108249
32731	32715	0.278131
32731	32733	0.106662
32732	32712	0.049800
32732	32733	0.046324
32733	32731	0.106664
32733	32732	0.046323
32734	32713	0.095815
32734	32735	0.075862
32735	32705	0.025646
32735	32734	0.075862
32736	32738	1.527046
32736	53950	1.932738
32736	54024	1.522262
32736	54282	0.009354
32737	2463	3.046523
32737	32740	0.205323
32737	54282	1.151938
32738	32563	1.175239
32738	32736	1.527046
32738	54277	0.229378
32739	32568	1.152815
32739	32740	0.191692
32740	32737	0.205323
32740	32739	0.191692
32741	1977	0.730680
32741	10036	0.435429
32741	54511	0.049161
32742	9957	0.418843
32742	33153	0.061723
32743	10206	0.450867
32743	10264	0.648261
32743	10265	1.136243
32743	10301	0.449984
32744	2410	2.352392
32744	2411	1.744892
32744	32745	0.736333
32744	33526	0.323666
32745	32744	0.736333
32745	33677	1.101552
32745	40362	0.573423
32746	32747	2.116920
32746	32939	0.248727
32746	32945	2.011680
32746	32975	0.490552
32747	32746	2.116924
32747	32763	1.502757
32747	33517	1.695355
32748	2413	0.381462
32748	19020	0.241048
32748	32984	0.465874
32749	32750	0.415666
32750	10653	0.484993
32750	33086	0.183874
32751	32752	0.307661
32752	33349	0.319739
32752	33419	0.586670
32753	55150	0.038557
32753	55151	0.046873
32754	33700	1.171785
32754	33703	0.207510
32754	55151	0.917309
32755	32756	1.261028
32755	33454	0.998087
32755	33490	0.556655
32756	32755	1.261031
32756	33699	1.115745
32756	33708	0.365924
32757	33343	1.433126
32757	33442	0.455725
32757	40355	1.006752
32757	54562	1.273510
32758	33694	0.387083
32758	33695	0.756828
32758	54562	0.954186
32759	32760	1.022987
32759	32807	1.306241
32759	32946	0.725243
32759	54271	1.350581
32760	32759	1.022995
32760	33516	0.230177
32760	33521	0.335946
32761	2468	0.534877
32761	54804	0.046314
32761	54805	0.056679
32762	2457	1.357777
32762	32763	0.878670
32762	54801	0.390033
32763	10787	0.921795
32763	32747	1.502757
32763	32762	0.878731
32763	40363	0.348859
32764	32765	0.739345
32764	33351	0.541645
32764	33414	0.961812
32764	40362	1.093291
32765	10768	0.104356
32765	32764	0.739346
32766	32767	0.334644
32766	32989	0.765615
32766	33063	0.422549
32766	33066	0.492378
32767	32766	0.336584
32767	33553	0.158279
32768	54254	0.278557
32769	33522	0.432155
32769	33523	0.532753
32770	10883	1.065596
32770	33677	1.133145
32770	33723	0.663321
32770	33724	1.686291
32771	32772	0.764200
32771	33667	0.218785
32772	32771	0.764200
32772	33715	0.416580
32772	33723	0.387939
32773	32774	0.176881
32773	33073	0.247161
32774	32773	0.176889
32774	33542	0.230456
32774	33554	0.183771
32775	32776	0.272096
32775	33541	0.261048
32775	33546	0.244289
32775	33548	0.309034
32776	2433	0.645462
32776	32775	0.272095
32776	33061	0.689266
32777	2350	1.599900
32777	32778	1.044415
32777	33703	0.138826
32778	32777	1.044415
32778	33481	0.429938
32779	32780	1.081323
32779	33707	1.211446
32779	33708	0.401923
32780	2331	1.233346
32780	32779	1.081323
32780	33497	0.388831
32781	32782	0.175308
32781	33079	0.150603
32782	2431	1.300177
32782	32781	0.175578
32782	33579	0.110451
32783	32784	0.170986
32783	33592	0.219060
32784	32783	0.171425
32784	33078	0.164590
32785	9994	1.127200
32785	9995	0.546067
32785	40317	0.242473
32786	445	0.403872
32786	10154	1.135778
32786	40186	0.593080
32787	10392	0.589965
32787	32796	0.069683
32787	40742	0.098240
32788	32789	1.359064
32789	33000	0.474004
32789	33002	0.234434
32790	32791	0.295958
32790	32797	0.211454
32791	32790	0.295982
32791	32802	0.311906
32791	32953	0.200100
32792	10446	0.356848
32792	32950	0.217422
32792	54795	0.544047
32793	2480	0.956515
32793	2481	2.669169
32793	32949	0.787508
32793	54796	0.063677
32794	10329	0.083492
32794	32795	2.195635
32794	32929	0.640075
32795	32794	2.195635
32795	32796	0.208002
32795	32896	0.290147
32796	10343	0.493046
32796	32787	0.069684
32796	32795	0.208000
32797	32788	0.469110
32797	32790	0.211437
32797	32896	0.102418
32798	32788	0.201496
32799	32800	0.602962
32799	32929	0.397406
32800	32799	0.602963
32800	32802	1.413938
32800	32998	2.209369
32801	2471	1.825008
32801	32947	2.544876
32801	54798	0.314928
32802	2115	1.348416
32802	32791	0.311906
32802	32800	1.413938
32803	32804	1.410835
32804	32896	0.387750
32804	32900	0.150687
32805	32806	1.461291
32805	32993	0.433269
32806	32805	1.461291
32806	32945	1.351989
32806	32946	0.620400
32806	40364	0.351774
32807	32759	1.306241
32807	33052	0.325713
32807	33053	0.315696
32807	33062	0.011522
32808	435	0.323328
32808	32809	0.104982
32808	32872	0.129301
32809	32808	0.104982
32809	32910	0.119851
32810	32811	0.265369
32810	33012	0.060525
32811	32810	0.265369
32811	32812	0.086063
32812	32811	0.086063
32812	32813	0.383419
32812	32932	0.337013
32813	32812	0.383419
32813	33011	0.045525
32814	447	0.542880
32814	457	1.460088
32814	10090	0.553048
32814	54523	0.551978
32815	19705	0.911293
32815	32877	0.522505
32815	32878	0.107044
32816	32817	0.491549
32817	32866	0.028641
32818	29836	0.492887
32818	32831	0.465507
32819	32820	0.324822
32820	10177	0.251535
32820	32858	0.171634
32821	29849	0.164076
32821	32822	1.287600
32821	32824	1.038746
32821	32857	0.667838
32822	453	0.272631
32822	32821	1.287600
32822	32840	0.213319
32823	454	0.883338
32823	456	0.623608
32823	32824	1.127224
32823	32834	0.070297
32824	32821	1.038746
32824	32823	1.127224
32824	32875	0.242053
32824	51680	0.108874
32825	32826	0.383645
32826	32889	0.175015
32826	32892	0.381675
32827	32828	0.723714
32827	32832	0.826719
32827	32834	0.850751
32827	32845	0.346513
32828	460	1.124354
32828	19708	0.636146
32828	32827	0.723714
32829	32830	0.371034
32830	32816	0.489462
32830	32837	0.395505
32831	29803	0.353491
32832	32827	0.826719
32832	32833	1.009014
32832	32837	0.223693
32832	32840	0.792131
32833	467	0.744392
32833	468	0.288485
32833	9970	0.849563
32833	32832	1.009018
32834	32823	0.070297
32834	32827	0.850751
32834	32844	0.091817
32835	29787	0.332457
32835	32829	0.219915
32836	32835	0.217862
32837	29836	0.170768
32837	32816	0.494944
32837	32832	0.223692
32838	32839	0.125691
32838	32840	0.064406
32839	32838	0.125691
32839	32843	0.056914
32840	32822	0.213319
32840	32832	0.792131
32840	32838	0.064406
32841	455	0.510785
32841	32842	0.274680
32841	32843	0.052543
32842	32841	0.274680
32842	32844	0.235851
32843	32839	0.056914
32843	32841	0.052543
32844	32834	0.091817
32844	32842	0.235851
32845	456	1.220077
32845	460	0.859592
32845	19707	0.160891
32845	32827	0.346513
32846	10092	0.318169
32846	32847	0.498515
32847	32859	0.178977
32848	10092	0.187725
32848	32847	0.352482
32848	32849	0.168250
32848	32853	0.128170
32849	10093	0.277067
32849	32848	0.168275
32849	32856	0.993387
32849	32876	0.934519
32850	29807	0.367314
32850	32851	0.242079
32851	29855	0.096883
32852	32853	0.344602
32852	32854	0.437184
32853	10091	0.187052
32853	32848	0.128420
32853	32875	0.866055
32854	32874	0.064175
32855	29807	0.408300
32855	32851	0.667114
32856	443	0.880569
32856	32849	0.993437
32856	32857	0.840882
32857	448	0.532754
32857	449	0.492000
32857	32821	0.667841
32857	32856	0.840881
32858	32846	0.063973
32859	32855	0.246312
32859	32860	0.075142
32860	29809	0.234887
32861	32862	0.259030
32862	32863	0.625694
32862	32869	0.255552
32863	32864	0.253777
32864	32852	0.234383
32865	32864	0.086233
32866	32861	0.241355
32866	32867	0.408314
32867	29849	0.017743
32867	32821	0.166460
32867	32861	0.333200
32868	32865	0.155455
32869	32850	0.057172
32870	443	0.600946
32870	9941	0.846784
32871	32872	0.231806
32871	40185	0.120545
32872	32808	0.129300
32872	32871	0.231808
32874	10184	0.383850
32874	32825	0.179628
32875	10090	0.273800
32875	32824	0.242068
32875	32853	0.865992
32876	443	1.119672
32876	10065	0.691126
32876	32849	0.934519
32877	19706	0.261430
32877	19790	0.669150
32877	32815	0.522505
32878	459	0.464562
32878	32815	0.107044
32879	32880	0.223582
32879	32881	0.387615
32880	10408	0.737870
32880	32897	0.177260
32881	32879	0.387615
32881	32883	0.152132
32881	40365	0.474002
32882	32883	0.382965
32882	32890	0.235678
32883	32881	0.152132
32883	32882	0.382974
32883	32902	0.255300
32884	32882	0.162906
32885	32893	0.019917
32885	40186	0.694638
32887	32888	0.578341
32887	32892	0.016200
32887	32894	0.411910
32888	32879	0.230938
32889	32888	0.137810
32890	32885	0.422011
32890	32891	0.225885
32891	32819	0.098154
32892	32887	0.016201
32892	32893	0.407809
32893	32885	0.019916
32893	32891	0.279465
32893	32892	0.407817
32894	446	0.789648
32894	32887	0.411910
32895	2478	0.402024
32895	10413	1.621839
32895	19221	0.186910
32896	32795	0.290174
32896	32797	0.102411
32897	10400	0.439860
32897	32798	0.313743
32898	32798	0.471548
32898	32899	0.625278
32899	32884	0.396547
32900	10401	0.889188
32900	32884	0.533510
32901	32902	0.102277
32901	40742	0.328926
32902	2476	0.316008
32902	32883	0.255319
32902	32901	0.102268
32903	2106	0.625440
32903	10099	1.058865
32903	10223	0.526181
32904	10236	0.266292
32904	10246	0.134514
32904	32905	2.661258
32904	32933	0.384127
32905	10391	0.490143
32905	32904	2.661252
32906	428	0.496200
32906	429	0.374304
32906	32907	0.455623
32906	32914	0.364201
32907	29802	0.114417
32907	32906	0.455612
32908	32909	0.033807
32908	32912	0.115239
32909	29840	0.196073
32909	32908	0.033807
32910	433	0.609600
32910	32809	0.119851
32910	32911	0.116365
32911	32910	0.116364
32911	32912	0.113384
32912	32908	0.115240
32912	32911	0.113382
32914	9924	0.463351
32914	32906	0.364200
32915	10081	0.085268
32915	10102	0.232032
32915	40678	0.459355
32916	32917	0.567375
32916	40684	0.173425
32917	9959	0.456652
32917	29858	0.623475
32917	32916	0.567375
32918	1978	1.035030
32918	9957	0.622000
32918	32919	0.157050
32918	32921	0.403826
32919	19624	0.161200
32919	32918	0.157050
32919	32920	0.311600
32919	32921	0.406800
32920	29883	0.312225
32920	32919	0.311600
32921	32918	0.403826
32921	32919	0.406800
32923	10164	0.414557
32924	32925	0.123615
32924	32926	0.152631
32925	10074	0.456581
32925	32923	0.299370
32926	10071	0.267864
32927	32923	0.157615
32927	32926	0.515981
32928	2113	0.497250
32928	2114	1.125504
32928	10391	1.054382
32928	32929	0.294982
32929	32794	0.640104
32929	32799	0.397406
32929	32928	0.294982
32931	2112	1.016208
32931	32932	0.173738
32931	40183	0.290592
32932	32812	0.337013
32932	32931	0.173738
32933	10259	2.121750
32933	19073	0.367073
32933	32904	0.384127
32935	32937	0.153950
32935	40042	0.674025
32936	10368	0.339960
32936	10450	0.311897
32937	10373	0.112975
32937	32935	0.153950
32939	32746	0.248726
32939	32940	1.783800
32939	32942	0.649266
32939	32947	1.608349
32940	2457	1.367562
32940	32939	1.783800
32940	32957	1.010981
32941	32942	0.602531
32941	32944	0.647009
32941	54119	0.191366
32942	2472	1.966292
32942	32939	0.649267
32942	32941	0.602531
32943	2469	1.027638
32943	2470	0.629354
32943	54799	1.742462
32943	54800	0.323656
32944	32941	0.647009
32944	32956	0.754338
32944	32957	0.146702
32944	54800	0.691456
32945	32746	2.011680
32945	32806	1.351989
32945	32953	2.903906
32945	32954	0.544903
32946	2422	1.175677
32946	2474	1.326623
32946	32759	0.725237
32946	32806	0.620418
32947	32801	2.544876
32947	32939	1.608343
32947	32954	0.671520
32947	53601	0.415097
32948	2480	0.414392
32948	32949	0.610278
32948	54795	0.205391
32949	32793	0.787508
32949	32948	0.610278
32949	32951	0.529077
32950	10503	0.055630
32950	10519	0.382933
32950	32792	0.217423
32951	10624	0.093082
32951	32949	0.529077
32951	32952	0.158800
32952	19237	0.132400
32952	32951	0.158800
32953	32791	0.200112
32953	32945	2.903906
32953	40364	1.784321
32954	2473	0.555023
32954	32945	0.544903
32954	32947	0.671520
32955	19231	0.266660
32955	19232	0.168035
32955	54805	0.730254
32956	2469	1.512669
32956	19229	0.275607
32956	32944	0.754338
32957	32940	1.010981
32957	32944	0.147103
32957	54801	0.406930
32958	32959	0.130023
32958	32973	0.125967
32959	32958	0.130013
32959	32970	0.116822
32960	32961	0.107152
32960	32969	0.107058
32961	32960	0.107144
32961	32962	0.174547
32962	32961	0.174533
32962	32963	0.444245
32962	53902	0.160389
32963	32962	0.444210
32963	32964	0.065012
32964	32963	0.065006
32964	32965	0.310656
32965	32964	0.310632
32965	40116	0.015824
32967	32968	0.141595
32967	32970	0.116590
32968	32967	0.141584
32968	32969	0.108610
32969	32960	0.107067
32969	32968	0.108601
32970	32959	0.116813
32970	32967	0.116599
32971	2468	0.490800
32971	32972	0.396155
32971	32974	0.118423
32972	2467	0.602054
32972	32971	0.396154
32972	32973	0.104385
32973	32958	0.125977
32973	32972	0.104372
32973	53442	0.504189
32973	53908	0.073766
32974	29887	0.171103
32974	32971	0.118423
32975	2456	2.579331
32975	2474	1.449738
32975	32746	0.490548
32975	54271	0.010746
32976	10551	1.271701
32976	19074	0.628037
32976	32977	0.714034
32976	33018	0.572816
32977	32976	0.714197
32977	33010	0.059155
32977	54266	0.197187
32978	10630	0.431485
32978	32979	0.415358
32979	10620	0.023500
32979	10627	0.133115
32980	32981	0.361157
32980	33030	0.052214
32981	33003	0.465133
32982	32981	0.175957
32983	2419	0.546115
32983	33005	0.557665
32983	54265	0.649618
32984	19021	1.158720
32984	32748	0.465875
32984	32985	1.181360
32985	32984	1.181349
32985	53607	0.118749
32985	54256	0.007656
32986	33074	0.209885
32987	32988	0.535843
32988	32982	0.226604
32988	33031	0.382971
32989	2425	1.105985
32989	2431	0.800792
32989	32766	0.765600
32989	33088	0.607010
32990	2110	0.719448
32990	2111	0.500976
32990	32991	0.260363
32990	33012	0.370894
32991	32990	0.260363
32991	33022	0.229800
32992	2423	1.586585
32992	32993	0.388802
32992	33059	0.115108
32993	32805	0.433269
32993	32992	0.388607
32993	33005	0.737209
32993	33017	0.104750
32994	32995	0.187271
32994	33038	0.114780
